NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
JAIR BOLSONARO,197,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,PL,58,1,-28.51126,-50.93913,VACARIA
CIRO GOMES,7,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,PDT,58,1,-28.51126,-50.93913,VACARIA
LULA,51,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,PT,58,1,-28.51126,-50.93913,VACARIA
PADRE KELMON,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,PTB,58,1,-28.51126,-50.93913,VACARIA
SIMONE TEBET,15,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,MDB,58,1,-28.51126,-50.93913,VACARIA
Branco,3,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,#NULO#,58,1,-28.51126,-50.93913,VACARIA
Nulo,5,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Presidente,#NULO#,58,1,-28.51126,-50.93913,VACARIA
Nulo,9,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,#NULO#,58,1,-28.51126,-50.93913,VACARIA
ONYX LORENZONI,154,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,PL,58,1,-28.51126,-50.93913,VACARIA
Branco,9,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,#NULO#,58,1,-28.51126,-50.93913,VACARIA
VICENTE BOGO,3,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,PSB,58,1,-28.51126,-50.93913,VACARIA
EDEGAR PRETTO,26,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,PT,58,1,-28.51126,-50.93913,VACARIA
EDUARDO LEITE,58,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,PSDB,58,1,-28.51126,-50.93913,VACARIA
RICARDO JOBIM,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,NOVO,58,1,-28.51126,-50.93913,VACARIA
LUIS CARLOS HEINZE,15,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,PP,58,1,-28.51126,-50.93913,VACARIA
ARGENTA,3,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Governador,PSC,58,1,-28.51126,-50.93913,VACARIA
HAMILTON MOURÃO,161,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
COMANDANTE NÁDIA,5,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,PP,58,1,-28.51126,-50.93913,VACARIA
ANA AMÉLIA LEMOS,34,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,PSD,58,1,-28.51126,-50.93913,VACARIA
Branco,14,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,#NULO#,58,1,-28.51126,-50.93913,VACARIA
FABIANA SANGUINÉ,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,PSTU,58,1,-28.51126,-50.93913,VACARIA
OLÍVIO DUTRA,43,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,PT,58,1,-28.51126,-50.93913,VACARIA
Nulo,21,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Senador,#NULO#,58,1,-28.51126,-50.93913,VACARIA
Branco,20,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,#NULO#,58,1,-28.51126,-50.93913,VACARIA
PL,4,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PL,58,1,-28.51126,-50.93913,VACARIA
MAURICIO MARCON,17,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PODE,58,1,-28.51126,-50.93913,VACARIA
PSB,4,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSB,58,1,-28.51126,-50.93913,VACARIA
RONALDO NOGUEIRA,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
PSTU,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSTU,58,1,-28.51126,-50.93913,VACARIA
REPUBLICANOS,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
LUCIANO AZEVEDO,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSD,58,1,-28.51126,-50.93913,VACARIA
PT,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PT,58,1,-28.51126,-50.93913,VACARIA
MAURICIO DZIEDRICKI,6,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PODE,58,1,-28.51126,-50.93913,VACARIA
DALCISO OLIVEIRA,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSB,58,1,-28.51126,-50.93913,VACARIA
CARLOS GOMES,4,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
ASSIS MELO,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PC do B,58,1,-28.51126,-50.93913,VACARIA
LUCIANO CESA,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PATRIOTA,58,1,-28.51126,-50.93913,VACARIA
DAIANA LUZ,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,UNIÃO,58,1,-28.51126,-50.93913,VACARIA
FRANCIANE BAYER,4,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
JOVANI ROMARINHO,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
INGRA,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSOL,58,1,-28.51126,-50.93913,VACARIA
Nulo,9,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,#NULO#,58,1,-28.51126,-50.93913,VACARIA
MARCELO BRUM A VOZ DO  CAMPO,10,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,REPUBLICANOS,58,1,-28.51126,-50.93913,VACARIA
BOHN GASS,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PT,58,1,-28.51126,-50.93913,VACARIA
LUCAS REDECKER,16,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSDB,58,1,-28.51126,-50.93913,VACARIA
MAURO PEREIRA,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,MDB,58,1,-28.51126,-50.93913,VACARIA
BIBO NUNES,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PL,58,1,-28.51126,-50.93913,VACARIA
MARIO BRUCK,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSB,58,1,-28.51126,-50.93913,VACARIA
ADRIANO STRACK,2,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PODE,58,1,-28.51126,-50.93913,VACARIA
FERNANDA MELCHIONNA,3,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,PSOL,58,1,-28.51126,-50.93913,VACARIA
GIOVANI FELTES,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,MDB,58,1,-28.51126,-50.93913,VACARIA
BUSATO,1,ESCOLA ESTADUAL PROF JOSÉ FERNANDES DE OLIVEIRA,Deputado Federal,UNIÃO,58,1,-28.51126,-50.93913,VACARIA
