NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
Nulo,3,E. E. POMPILIO XAVIER - FOLES,Presidente,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Branco,9,E. E. POMPILIO XAVIER - FOLES,Presidente,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
SORAYA THRONICKE,3,E. E. POMPILIO XAVIER - FOLES,Presidente,UNIÃO,19,5,-30.7096,-52.42381,AMARAL FERRADOR
CIRO GOMES,5,E. E. POMPILIO XAVIER - FOLES,Presidente,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
SIMONE TEBET,5,E. E. POMPILIO XAVIER - FOLES,Presidente,MDB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
JAIR BOLSONARO,62,E. E. POMPILIO XAVIER - FOLES,Presidente,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
LULA,99,E. E. POMPILIO XAVIER - FOLES,Presidente,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
EDUARDO LEITE,20,E. E. POMPILIO XAVIER - FOLES,Governador,PSDB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
VIEIRA DA CUNHA,10,E. E. POMPILIO XAVIER - FOLES,Governador,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
LUIS CARLOS HEINZE,5,E. E. POMPILIO XAVIER - FOLES,Governador,PP,19,5,-30.7096,-52.42381,AMARAL FERRADOR
EDEGAR PRETTO,84,E. E. POMPILIO XAVIER - FOLES,Governador,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Nulo,3,E. E. POMPILIO XAVIER - FOLES,Governador,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Branco,15,E. E. POMPILIO XAVIER - FOLES,Governador,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ONYX LORENZONI,49,E. E. POMPILIO XAVIER - FOLES,Governador,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Nulo,9,E. E. POMPILIO XAVIER - FOLES,Senador,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ANA AMÉLIA LEMOS,26,E. E. POMPILIO XAVIER - FOLES,Senador,PSD,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Branco,21,E. E. POMPILIO XAVIER - FOLES,Senador,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
OLÍVIO DUTRA,87,E. E. POMPILIO XAVIER - FOLES,Senador,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
PROFESSOR NADO,3,E. E. POMPILIO XAVIER - FOLES,Senador,AVANTE,19,5,-30.7096,-52.42381,AMARAL FERRADOR
HAMILTON MOURÃO,40,E. E. POMPILIO XAVIER - FOLES,Senador,REPUBLICANOS,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ROGÉRIO CHIMANSKI,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
LAURO  HAGEMANN,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PSB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
AFONSO MOTTA,11,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
MARCON,34,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
MARLON SANTOS,7,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
PAULO PIMENTA,5,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
DR FAVIO TELIS,5,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,MDB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
FELIPE PEDRI,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
TENENTE CORONEL ZUCCO,3,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,REPUBLICANOS,19,5,-30.7096,-52.42381,AMARAL FERRADOR
BUSATO,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,UNIÃO,19,5,-30.7096,-52.42381,AMARAL FERRADOR
DENISE PESSÔA,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
MARCEL VAN HATTEM,3,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,NOVO,19,5,-30.7096,-52.42381,AMARAL FERRADOR
COVATTI FILHO,4,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PP,19,5,-30.7096,-52.42381,AMARAL FERRADOR
GIOVANI CHERINI,3,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ALEXANDRE LINDENMEYER,3,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ENFERMEIRA FÁBIA RICHTER,12,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PSD,19,5,-30.7096,-52.42381,AMARAL FERRADOR
RICARDO WAGNER,2,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PTB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
JULIANA BRIZOLA,5,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
AFONSO HAMM,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PP,19,5,-30.7096,-52.42381,AMARAL FERRADOR
POMPEO DE MATTOS,10,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
BOHN GASS,2,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
BIBO NUNES,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
DAIANA LUZ,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,UNIÃO,19,5,-30.7096,-52.42381,AMARAL FERRADOR
DORIS NEUMANN,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
CARLOS GOMES,2,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,REPUBLICANOS,19,5,-30.7096,-52.42381,AMARAL FERRADOR
DALCISO OLIVEIRA,2,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PSB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
PT,5,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Branco,19,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
MARCELO MORAES,32,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Nulo,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
HEITOR SCHUCH,3,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PSB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
PDT,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
GUTO LOPES,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
PSD,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PSD,19,5,-30.7096,-52.42381,AMARAL FERRADOR
MAURICIO MARCON,1,E. E. POMPILIO XAVIER - FOLES,Deputado Federal,PODE,19,5,-30.7096,-52.42381,AMARAL FERRADOR
JOÃO PEDRO,1,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,MDB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
FREI SÉRGIO,6,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
KELLY MORAES,22,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
MARI CABELEREIRA,1,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Nulo,1,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
Branco,18,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,#NULO#,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ADÃO PRETTO,16,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
LUIZ MARENCO,9,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
PDT,1,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PDT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ABNER DILLMANN,1,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PSDB,19,5,-30.7096,-52.42381,AMARAL FERRADOR
DELEGADO JOÃO GOULART,1,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PL,19,5,-30.7096,-52.42381,AMARAL FERRADOR
FERNANDO MARRONI,8,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
ZÉ NUNES,32,E. E. POMPILIO XAVIER - FOLES,Deputado Estadual,PT,19,5,-30.7096,-52.42381,AMARAL FERRADOR
