NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
FELIPE D'AVILA,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,NOVO,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SORAYA THRONICKE,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,UNIÃO,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SIMONE TEBET,28,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,MDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
LULA,103,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
CIRO GOMES,6,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Branco,11,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Nulo,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
JAIR BOLSONARO,94,ESCOLA MUNICIPAL DELFINA DA CUNHA,Presidente,PL,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
EDUARDO LEITE,85,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,PSDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
LUIS CARLOS HEINZE,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
VIEIRA DA CUNHA,4,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Nulo,8,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Branco,16,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
EDEGAR PRETTO,55,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ONYX LORENZONI,77,ESCOLA MUNICIPAL DELFINA DA CUNHA,Governador,PL,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MARISTELA ZANOTTO,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,PSC,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
OLÍVIO DUTRA,74,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Nulo,13,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
HAMILTON MOURÃO,61,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,REPUBLICANOS,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PROFESSOR NADO,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,AVANTE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Branco,18,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
COMANDANTE NÁDIA,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ANA AMÉLIA LEMOS,78,ESCOLA MUNICIPAL DELFINA DA CUNHA,Senador,PSD,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PDT,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Nulo,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
Branco,13,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,#NULO#,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MAURICIO MARCON,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PODE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
RONALDO NOGUEIRA,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,REPUBLICANOS,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
LEONEL MATIAS,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PP,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
DELEGADO BRANCO,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PODE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ALEXANDRE LINDENMEYER,9,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
DANIEL TRZECIAK 'DANIEL DA TV',3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PSDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
DANRLEI DE DEUS GOLEIRO,4,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PSD,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SERGINHO UBIRAJARA,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PSB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SARGENTO VANDER DA LUZ,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PATRIOTA,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MARCEL VAN HATTEM,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,NOVO,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
COVATTI FILHO,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
JAIR RIZZO,11,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PSB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
TENENTE CORONEL ZUCCO,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,REPUBLICANOS,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MARCIO BIOLCHI,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,MDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
JULIO MOURA,3,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,REDE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
POMPEO DE MATTOS,8,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MARIA DO ROSÁRIO,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
AFONSO MOTTA,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ROBINHO SÁ,132,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PODE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
FERNANDA MELCHIONNA,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PSOL,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
CORONEL AUGUSTO CESAR,4,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,UNIÃO,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
GIOVANI FELTES,10,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,MDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ANY ORTIZ,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,CIDADANIA,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
BUSATO,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,UNIÃO,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PODE,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PODE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SOLIDARIEDADE,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,SOLIDARIEDADE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
LASIER MARTINS,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PODE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
SANDRO BOKA,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,MDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
FRANCIANE BAYER,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,REPUBLICANOS,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
LUCAS REDECKER,7,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PSDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
CRIS MORAES,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PV,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
KAREN LANNES,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,PODE,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ALCEU MOREIRA,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Federal,MDB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PP,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PP,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
ZÉ NUNES,27,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
JÚLIO LAMIM,6,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,UNIÃO,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
MAICON ZUGE,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PL,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
EDUARDO LOUREIRO,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
PTB,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PTB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
OLTENCIR SARAIVA LEITÃO,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PTB,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
DELEGADO ZUCCO,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,REPUBLICANOS,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
HALLEY,5,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
RODRIGO DEWES,2,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PL,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
CAPITÃO MARTIM,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,REPUBLICANOS,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
O HOMEM DO CAMINHÃO,63,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PDT,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
RODRIGO LORENZONI,1,ESCOLA MUNICIPAL DELFINA DA CUNHA,Deputado Estadual,PL,130,1,-32.06741,-52.04169,SÃO JOSÉ DO NORTE
