NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
Branco,5,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,#NULO#,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
Nulo,7,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,#NULO#,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
CIRO GOMES,33,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PDT,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
FERNANDO HADDAD,60,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PT,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
HENRIQUE MEIRELLES,2,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,MDB,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
JAIR BOLSONARO,91,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PSL,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
MARINA SILVA,1,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,REDE,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
JOÃO AMOÊDO,5,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,NOVO,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
GERALDO ALCKMIN,9,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PSDB,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
GUILHERME BOULOS,1,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PSOL,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
CABO DACIOLO,2,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PATRI,123,12,-31.8629,-52.81748,PEDRO OSÓRIO
Branco,13,GINASIO ESTADUAL GETULIO VARGAS,Presidente,#NULO#,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
Nulo,8,GINASIO ESTADUAL GETULIO VARGAS,Presidente,#NULO#,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
CIRO GOMES,28,GINASIO ESTADUAL GETULIO VARGAS,Presidente,PDT,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
FERNANDO HADDAD,82,GINASIO ESTADUAL GETULIO VARGAS,Presidente,PT,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
HENRIQUE MEIRELLES,4,GINASIO ESTADUAL GETULIO VARGAS,Presidente,MDB,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
JAIR BOLSONARO,55,GINASIO ESTADUAL GETULIO VARGAS,Presidente,PSL,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
MARINA SILVA,4,GINASIO ESTADUAL GETULIO VARGAS,Presidente,REDE,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
JOÃO AMOÊDO,5,GINASIO ESTADUAL GETULIO VARGAS,Presidente,NOVO,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
GERALDO ALCKMIN,11,GINASIO ESTADUAL GETULIO VARGAS,Presidente,PSDB,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
GUILHERME BOULOS,4,GINASIO ESTADUAL GETULIO VARGAS,Presidente,PSOL,123,13,-31.86509,-52.82451,PEDRO OSÓRIO
Branco,2,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,#NULO#,123,14,-31.8629,-52.81748,PEDRO OSÓRIO
Nulo,4,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,#NULO#,123,14,-31.8629,-52.81748,PEDRO OSÓRIO
CIRO GOMES,24,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PDT,123,14,-31.8629,-52.81748,PEDRO OSÓRIO
FERNANDO HADDAD,52,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,PT,123,14,-31.8629,-52.81748,PEDRO OSÓRIO
HENRIQUE MEIRELLES,3,ESCOLA SAGRADO CORAÇÃO DE JESUS,Presidente,MDB,123,14,-31.8629,-52.81748,PEDRO OSÓRIO
