NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
Branco,9,SALÃO LEOMAR GEHLING,Presidente,#NULO#,60,101,-31.42612,-52.25315,TURUÇU
Nulo,16,SALÃO LEOMAR GEHLING,Presidente,#NULO#,60,101,-31.42612,-52.25315,TURUÇU
CIRO GOMES,17,SALÃO LEOMAR GEHLING,Presidente,PDT,60,101,-31.42612,-52.25315,TURUÇU
FERNANDO HADDAD,32,SALÃO LEOMAR GEHLING,Presidente,PT,60,101,-31.42612,-52.25315,TURUÇU
HENRIQUE MEIRELLES,15,SALÃO LEOMAR GEHLING,Presidente,MDB,60,101,-31.42612,-52.25315,TURUÇU
JAIR BOLSONARO,145,SALÃO LEOMAR GEHLING,Presidente,PSL,60,101,-31.42612,-52.25315,TURUÇU
GERALDO ALCKMIN,48,SALÃO LEOMAR GEHLING,Presidente,PSDB,60,101,-31.42612,-52.25315,TURUÇU
CABO DACIOLO,1,SALÃO LEOMAR GEHLING,Presidente,PATRI,60,101,-31.42612,-52.25315,TURUÇU
Branco,1,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,#NULO#,60,122,-31.41664,-52.28194,TURUÇU
Nulo,6,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,#NULO#,60,122,-31.41664,-52.28194,TURUÇU
CIRO GOMES,11,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,PDT,60,122,-31.41664,-52.28194,TURUÇU
FERNANDO HADDAD,22,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,PT,60,122,-31.41664,-52.28194,TURUÇU
HENRIQUE MEIRELLES,7,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,MDB,60,122,-31.41664,-52.28194,TURUÇU
JAIR BOLSONARO,116,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,PSL,60,122,-31.41664,-52.28194,TURUÇU
ALVARO DIAS,3,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,PODE,60,122,-31.41664,-52.28194,TURUÇU
GERALDO ALCKMIN,33,COMUNIDADE EVANGÉLICA SÃO JOÃO DE TURUÇU,Presidente,PSDB,60,122,-31.41664,-52.28194,TURUÇU
Branco,2,VAREJÃO COLONIAL,Presidente,#NULO#,60,128,-31.43806,-52.19292,TURUÇU
Nulo,4,VAREJÃO COLONIAL,Presidente,#NULO#,60,128,-31.43806,-52.19292,TURUÇU
CIRO GOMES,11,VAREJÃO COLONIAL,Presidente,PDT,60,128,-31.43806,-52.19292,TURUÇU
FERNANDO HADDAD,16,VAREJÃO COLONIAL,Presidente,PT,60,128,-31.43806,-52.19292,TURUÇU
HENRIQUE MEIRELLES,2,VAREJÃO COLONIAL,Presidente,MDB,60,128,-31.43806,-52.19292,TURUÇU
JAIR BOLSONARO,79,VAREJÃO COLONIAL,Presidente,PSL,60,128,-31.43806,-52.19292,TURUÇU
MARINA SILVA,1,VAREJÃO COLONIAL,Presidente,REDE,60,128,-31.43806,-52.19292,TURUÇU
GERALDO ALCKMIN,13,VAREJÃO COLONIAL,Presidente,PSDB,60,128,-31.43806,-52.19292,TURUÇU
Branco,2,VAREJÃO COLONIAL,Presidente,#NULO#,60,130,-31.43806,-52.19292,TURUÇU
Nulo,8,VAREJÃO COLONIAL,Presidente,#NULO#,60,130,-31.43806,-52.19292,TURUÇU
CIRO GOMES,11,VAREJÃO COLONIAL,Presidente,PDT,60,130,-31.43806,-52.19292,TURUÇU
FERNANDO HADDAD,34,VAREJÃO COLONIAL,Presidente,PT,60,130,-31.43806,-52.19292,TURUÇU
HENRIQUE MEIRELLES,5,VAREJÃO COLONIAL,Presidente,MDB,60,130,-31.43806,-52.19292,TURUÇU
VERA,1,VAREJÃO COLONIAL,Presidente,PSTU,60,130,-31.43806,-52.19292,TURUÇU
JAIR BOLSONARO,128,VAREJÃO COLONIAL,Presidente,PSL,60,130,-31.43806,-52.19292,TURUÇU
MARINA SILVA,1,VAREJÃO COLONIAL,Presidente,REDE,60,130,-31.43806,-52.19292,TURUÇU
JOÃO AMOÊDO,2,VAREJÃO COLONIAL,Presidente,NOVO,60,130,-31.43806,-52.19292,TURUÇU
GERALDO ALCKMIN,26,VAREJÃO COLONIAL,Presidente,PSDB,60,130,-31.43806,-52.19292,TURUÇU
CABO DACIOLO,1,VAREJÃO COLONIAL,Presidente,PATRI,60,130,-31.43806,-52.19292,TURUÇU
Branco,7,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,187,-31.41482,-52.17194,TURUÇU
Nulo,6,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,187,-31.41482,-52.17194,TURUÇU
CIRO GOMES,20,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PDT,60,187,-31.41482,-52.17194,TURUÇU
FERNANDO HADDAD,71,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PT,60,187,-31.41482,-52.17194,TURUÇU
HENRIQUE MEIRELLES,8,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,MDB,60,187,-31.41482,-52.17194,TURUÇU
JAIR BOLSONARO,157,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSL,60,187,-31.41482,-52.17194,TURUÇU
MARINA SILVA,3,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,REDE,60,187,-31.41482,-52.17194,TURUÇU
GERALDO ALCKMIN,33,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSDB,60,187,-31.41482,-52.17194,TURUÇU
GUILHERME BOULOS,5,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSOL,60,187,-31.41482,-52.17194,TURUÇU
CABO DACIOLO,2,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PATRI,60,187,-31.41482,-52.17194,TURUÇU
Branco,18,SALÃO LEOMAR GEHLING,Presidente,#NULO#,60,240,-31.42612,-52.25315,TURUÇU
Nulo,13,SALÃO LEOMAR GEHLING,Presidente,#NULO#,60,240,-31.42612,-52.25315,TURUÇU
CIRO GOMES,17,SALÃO LEOMAR GEHLING,Presidente,PDT,60,240,-31.42612,-52.25315,TURUÇU
FERNANDO HADDAD,36,SALÃO LEOMAR GEHLING,Presidente,PT,60,240,-31.42612,-52.25315,TURUÇU
HENRIQUE MEIRELLES,11,SALÃO LEOMAR GEHLING,Presidente,MDB,60,240,-31.42612,-52.25315,TURUÇU
JAIR BOLSONARO,150,SALÃO LEOMAR GEHLING,Presidente,PSL,60,240,-31.42612,-52.25315,TURUÇU
ALVARO DIAS,1,SALÃO LEOMAR GEHLING,Presidente,PODE,60,240,-31.42612,-52.25315,TURUÇU
GERALDO ALCKMIN,42,SALÃO LEOMAR GEHLING,Presidente,PSDB,60,240,-31.42612,-52.25315,TURUÇU
Branco,8,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,289,-31.41482,-52.17194,TURUÇU
Nulo,9,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,289,-31.41482,-52.17194,TURUÇU
CIRO GOMES,22,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PDT,60,289,-31.41482,-52.17194,TURUÇU
FERNANDO HADDAD,85,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PT,60,289,-31.41482,-52.17194,TURUÇU
HENRIQUE MEIRELLES,8,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,MDB,60,289,-31.41482,-52.17194,TURUÇU
JAIR BOLSONARO,155,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSL,60,289,-31.41482,-52.17194,TURUÇU
MARINA SILVA,2,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,REDE,60,289,-31.41482,-52.17194,TURUÇU
EYMAEL,1,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,DC,60,289,-31.41482,-52.17194,TURUÇU
GERALDO ALCKMIN,27,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSDB,60,289,-31.41482,-52.17194,TURUÇU
GUILHERME BOULOS,1,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSOL,60,289,-31.41482,-52.17194,TURUÇU
CABO DACIOLO,4,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PATRI,60,289,-31.41482,-52.17194,TURUÇU
Branco,12,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,406,-31.41482,-52.17194,TURUÇU
Nulo,4,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,406,-31.41482,-52.17194,TURUÇU
CIRO GOMES,30,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PDT,60,406,-31.41482,-52.17194,TURUÇU
FERNANDO HADDAD,79,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PT,60,406,-31.41482,-52.17194,TURUÇU
HENRIQUE MEIRELLES,9,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,MDB,60,406,-31.41482,-52.17194,TURUÇU
JAIR BOLSONARO,142,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSL,60,406,-31.41482,-52.17194,TURUÇU
MARINA SILVA,5,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,REDE,60,406,-31.41482,-52.17194,TURUÇU
ALVARO DIAS,2,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PODE,60,406,-31.41482,-52.17194,TURUÇU
JOÃO AMOÊDO,2,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,NOVO,60,406,-31.41482,-52.17194,TURUÇU
GERALDO ALCKMIN,32,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSDB,60,406,-31.41482,-52.17194,TURUÇU
GUILHERME BOULOS,1,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSOL,60,406,-31.41482,-52.17194,TURUÇU
CABO DACIOLO,4,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PATRI,60,406,-31.41482,-52.17194,TURUÇU
Branco,6,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,437,-31.41482,-52.17194,TURUÇU
Nulo,8,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,437,-31.41482,-52.17194,TURUÇU
CIRO GOMES,28,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PDT,60,437,-31.41482,-52.17194,TURUÇU
FERNANDO HADDAD,70,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PT,60,437,-31.41482,-52.17194,TURUÇU
HENRIQUE MEIRELLES,8,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,MDB,60,437,-31.41482,-52.17194,TURUÇU
JAIR BOLSONARO,166,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSL,60,437,-31.41482,-52.17194,TURUÇU
MARINA SILVA,6,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,REDE,60,437,-31.41482,-52.17194,TURUÇU
ALVARO DIAS,2,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PODE,60,437,-31.41482,-52.17194,TURUÇU
JOÃO AMOÊDO,5,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,NOVO,60,437,-31.41482,-52.17194,TURUÇU
GERALDO ALCKMIN,21,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PSDB,60,437,-31.41482,-52.17194,TURUÇU
CABO DACIOLO,2,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PATRI,60,437,-31.41482,-52.17194,TURUÇU
Branco,8,SALÃO LEOMAR GEHLING,Presidente,#NULO#,60,450,-31.42612,-52.25315,TURUÇU
Nulo,4,SALÃO LEOMAR GEHLING,Presidente,#NULO#,60,450,-31.42612,-52.25315,TURUÇU
CIRO GOMES,20,SALÃO LEOMAR GEHLING,Presidente,PDT,60,450,-31.42612,-52.25315,TURUÇU
FERNANDO HADDAD,40,SALÃO LEOMAR GEHLING,Presidente,PT,60,450,-31.42612,-52.25315,TURUÇU
HENRIQUE MEIRELLES,6,SALÃO LEOMAR GEHLING,Presidente,MDB,60,450,-31.42612,-52.25315,TURUÇU
JAIR BOLSONARO,130,SALÃO LEOMAR GEHLING,Presidente,PSL,60,450,-31.42612,-52.25315,TURUÇU
ALVARO DIAS,1,SALÃO LEOMAR GEHLING,Presidente,PODE,60,450,-31.42612,-52.25315,TURUÇU
JOÃO AMOÊDO,1,SALÃO LEOMAR GEHLING,Presidente,NOVO,60,450,-31.42612,-52.25315,TURUÇU
GERALDO ALCKMIN,29,SALÃO LEOMAR GEHLING,Presidente,PSDB,60,450,-31.42612,-52.25315,TURUÇU
Branco,3,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,95,-31.41482,-52.17194,TURUÇU
Nulo,5,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,#NULO#,60,95,-31.41482,-52.17194,TURUÇU
CIRO GOMES,18,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PDT,60,95,-31.41482,-52.17194,TURUÇU
FERNANDO HADDAD,34,GRUPO ESCOLAR DR. URBANO GARCIA,Presidente,PT,60,95,-31.41482,-52.17194,TURUÇU
