NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
NULO,8,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,,5,1,-29.79719,-55.80258,ALEGRETE
DILMA,118,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PT,5,1,-29.79719,-55.80258,ALEGRETE
PASTOR EVERALDO,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PSC,5,1,-29.79719,-55.80258,ALEGRETE
LEVY FIDELIX,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PRTB,5,1,-29.79719,-55.80258,ALEGRETE
MARINA SILVA,29,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PSB,5,1,-29.79719,-55.80258,ALEGRETE
EDUARDO JORGE,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PV,5,1,-29.79719,-55.80258,ALEGRETE
BRANCO,12,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,,5,1,-29.79719,-55.80258,ALEGRETE
LUCIANA GENRO,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PSOL,5,1,-29.79719,-55.80258,ALEGRETE
AÉCIO NEVES,113,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,PRESIDENTE,PSDB,5,1,-29.79719,-55.80258,ALEGRETE
BRANCO,22,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,GOVERNADOR,,5,1,-29.79719,-55.80258,ALEGRETE
JOSÉ IVO SARTORI,113,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,GOVERNADOR,PMDB,5,1,-29.79719,-55.80258,ALEGRETE
TARSO GENRO,79,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,GOVERNADOR,PT,5,1,-29.79719,-55.80258,ALEGRETE
VIEIRA DA CUNHA,7,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,GOVERNADOR,PDT,5,1,-29.79719,-55.80258,ALEGRETE
ANA AMELIA LEMOS,56,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,GOVERNADOR,PP,5,1,-29.79719,-55.80258,ALEGRETE
NULO,14,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,GOVERNADOR,,5,1,-29.79719,-55.80258,ALEGRETE
BRANCO,29,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,SENADOR,,5,1,-29.79719,-55.80258,ALEGRETE
NULO,11,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,SENADOR,,5,1,-29.79719,-55.80258,ALEGRETE
SIMONE LEITE,25,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,SENADOR,PP,5,1,-29.79719,-55.80258,ALEGRETE
LASIER MARTINS,100,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,SENADOR,PDT,5,1,-29.79719,-55.80258,ALEGRETE
SIMON,34,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,SENADOR,PMDB,5,1,-29.79719,-55.80258,ALEGRETE
OLÍVIO DUTRA,92,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,SENADOR,PT,5,1,-29.79719,-55.80258,ALEGRETE
JOSÉ OTAVIO GERMANO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
RONNIE MELLO,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
JERÔNIMO GOERGEN,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
LUIZ CARLOS HEINZE,32,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
AFONSO HAMM,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
PASTOR OSEAS COSTA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
AFONSO MOTTA,79,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PDT,5,1,-29.79719,-55.80258,ALEGRETE
POMPEO DE MATTOS,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PDT,5,1,-29.79719,-55.80258,ALEGRETE
PAULO PIMENTA,7,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PT,5,1,-29.79719,-55.80258,ALEGRETE
HENRIQUE FONTANA,3,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PT,5,1,-29.79719,-55.80258,ALEGRETE
IVAR PAVAN,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PT,5,1,-29.79719,-55.80258,ALEGRETE
PAULO FERREIRA,9,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PT,5,1,-29.79719,-55.80258,ALEGRETE
MARIA DO ROSÁRIO,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PT,5,1,-29.79719,-55.80258,ALEGRETE
PASTOR AIRTON LIMA,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PTB,5,1,-29.79719,-55.80258,ALEGRETE
RONALDO NOGUEIRA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PTB,5,1,-29.79719,-55.80258,ALEGRETE
DR. OVIDIO,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PTB,5,1,-29.79719,-55.80258,ALEGRETE
ALCEU MOREIRA,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PMDB,5,1,-29.79719,-55.80258,ALEGRETE
MÁRCIO BIOLCHI,8,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PMDB,5,1,-29.79719,-55.80258,ALEGRETE
OSMAR TERRA,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PMDB,5,1,-29.79719,-55.80258,ALEGRETE
NIVIA SOUZA,47,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PMDB,5,1,-29.79719,-55.80258,ALEGRETE
MANO CHANGES,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PP,5,1,-29.79719,-55.80258,ALEGRETE
CARLOS GOMES,5,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PRB,5,1,-29.79719,-55.80258,ALEGRETE
NULO,2,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,,5,1,-29.79719,-55.80258,ALEGRETE
BRANCO,33,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,,5,1,-29.79719,-55.80258,ALEGRETE
CAJAR NARDES,1,UERGS - UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,DEPUTADO FEDERAL,PR,5,1,-29.79719,-55.80258,ALEGRETE
