NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
DILMA,121,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PT,25,1,-32.55833,-53.37313,JAGUARÃO
ZÉ MARIA,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PSTU,25,1,-32.55833,-53.37313,JAGUARÃO
LEVY FIDELIX,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PRTB,25,1,-32.55833,-53.37313,JAGUARÃO
MARINA SILVA,27,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PSB,25,1,-32.55833,-53.37313,JAGUARÃO
NULO,12,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,,25,1,-32.55833,-53.37313,JAGUARÃO
AÉCIO NEVES,106,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PSDB,25,1,-32.55833,-53.37313,JAGUARÃO
LUCIANA GENRO,5,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PSOL,25,1,-32.55833,-53.37313,JAGUARÃO
BRANCO,18,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,,25,1,-32.55833,-53.37313,JAGUARÃO
EDUARDO JORGE,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,PRESIDENTE,PV,25,1,-32.55833,-53.37313,JAGUARÃO
ANA AMELIA LEMOS,67,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,PP,25,1,-32.55833,-53.37313,JAGUARÃO
VIEIRA DA CUNHA,11,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,PDT,25,1,-32.55833,-53.37313,JAGUARÃO
TARSO GENRO,102,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,PT,25,1,-32.55833,-53.37313,JAGUARÃO
NULO,13,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,,25,1,-32.55833,-53.37313,JAGUARÃO
ROBERTO ROBAINA,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,PSOL,25,1,-32.55833,-53.37313,JAGUARÃO
BRANCO,25,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,,25,1,-32.55833,-53.37313,JAGUARÃO
JOSÉ IVO SARTORI,73,INSTITUTO DE EDUCACAO ESPIRITO SANTO,GOVERNADOR,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
BRANCO,38,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,,25,1,-32.55833,-53.37313,JAGUARÃO
NULO,17,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,,25,1,-32.55833,-53.37313,JAGUARÃO
CIRO MACHADO,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,PMN,25,1,-32.55833,-53.37313,JAGUARÃO
SIMON,36,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
OLÍVIO DUTRA,95,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,PT,25,1,-32.55833,-53.37313,JAGUARÃO
LASIER MARTINS,83,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,PDT,25,1,-32.55833,-53.37313,JAGUARÃO
SIMONE LEITE,23,INSTITUTO DE EDUCACAO ESPIRITO SANTO,SENADOR,PP,25,1,-32.55833,-53.37313,JAGUARÃO
PMDB,5,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
PTB,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PTB,25,1,-32.55833,-53.37313,JAGUARÃO
PT,13,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PT,25,1,-32.55833,-53.37313,JAGUARÃO
PDT,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PDT,25,1,-32.55833,-53.37313,JAGUARÃO
PP,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PP,25,1,-32.55833,-53.37313,JAGUARÃO
PSD,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PSD,25,1,-32.55833,-53.37313,JAGUARÃO
MARCO MAIA,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PT,25,1,-32.55833,-53.37313,JAGUARÃO
FERNANDO MARRONI,5,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PT,25,1,-32.55833,-53.37313,JAGUARÃO
MARCON,6,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PT,25,1,-32.55833,-53.37313,JAGUARÃO
MARIA DO ROSÁRIO,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PT,25,1,-32.55833,-53.37313,JAGUARÃO
BUSATO,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PTB,25,1,-32.55833,-53.37313,JAGUARÃO
PASTOR AIRTON LIMA,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PTB,25,1,-32.55833,-53.37313,JAGUARÃO
RONALDO NOGUEIRA,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PTB,25,1,-32.55833,-53.37313,JAGUARÃO
GIOVANI MORALLES,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PTB,25,1,-32.55833,-53.37313,JAGUARÃO
ALCEU MOREIRA,16,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
JOSÉ FOGAÇA,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
GIOVANI FELTES,6,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
OSMAR TERRA,3,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
GREICY FERNANDES,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
JULIO CESAR,3,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PMDB,25,1,-32.55833,-53.37313,JAGUARÃO
GAUCHINHO DE DEUS,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PSC,25,1,-32.55833,-53.37313,JAGUARÃO
CAJAR NARDES,2,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PR,25,1,-32.55833,-53.37313,JAGUARÃO
ONYX LORENZONI,6,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,DEM,25,1,-32.55833,-53.37313,JAGUARÃO
DRA.ROSELI POGGERE,4,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PSB,25,1,-32.55833,-53.37313,JAGUARÃO
MAURO LOCATELLI,1,INSTITUTO DE EDUCACAO ESPIRITO SANTO,DEPUTADO FEDERAL,PSB,25,1,-32.55833,-53.37313,JAGUARÃO
