NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
NULO,8,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,PRESIDENTE,#NULO#,012,0029,-30.92515,-51.98111,CRISTAL
BRANCO,1,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,PRESIDENTE,#NULO#,012,0029,-30.92515,-51.98111,CRISTAL
AÉCIO NEVES,22,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,PRESIDENTE,PSDB,012,0029,-30.92515,-51.98111,CRISTAL
MARINA SILVA,16,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,PRESIDENTE,PSB,012,0029,-30.92515,-51.98111,CRISTAL
DILMA,108,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,PRESIDENTE,PT,012,0029,-30.92515,-51.98111,CRISTAL
VIEIRA DA CUNHA,16,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,GOVERNADOR,PDT,012,0029,-30.92515,-51.98111,CRISTAL
TARSO GENRO,66,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,GOVERNADOR,PT,012,0029,-30.92515,-51.98111,CRISTAL
JOSÉ IVO SARTORI,36,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,GOVERNADOR,PMDB,012,0029,-30.92515,-51.98111,CRISTAL
BRANCO,4,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,GOVERNADOR,#NULO#,012,0029,-30.92515,-51.98111,CRISTAL
ANA AMELIA LEMOS,28,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,GOVERNADOR,PP,012,0029,-30.92515,-51.98111,CRISTAL
NULO,5,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,GOVERNADOR,#NULO#,012,0029,-30.92515,-51.98111,CRISTAL
SIMON,36,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,SENADOR,PMDB,012,0029,-30.92515,-51.98111,CRISTAL
CIRO MACHADO,2,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,SENADOR,PMN,012,0029,-30.92515,-51.98111,CRISTAL
OLÍVIO DUTRA,44,UNIDADE BÁSICA DE SAÚDE DO CORDEIRO,SENADOR,PT,012,0029,-30.92515,-51.98111,CRISTAL
