NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
DILMA,128,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,PT,12,1,-30.85095,-51.81262,CAMAQUÃ
PASTOR EVERALDO,4,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,PSC,12,1,-30.85095,-51.81262,CAMAQUÃ
MARINA SILVA,22,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,PSB,12,1,-30.85095,-51.81262,CAMAQUÃ
EDUARDO JORGE,1,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,PV,12,1,-30.85095,-51.81262,CAMAQUÃ
AÉCIO NEVES,140,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,PSDB,12,1,-30.85095,-51.81262,CAMAQUÃ
LUCIANA GENRO,3,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,PSOL,12,1,-30.85095,-51.81262,CAMAQUÃ
BRANCO,10,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,,12,1,-30.85095,-51.81262,CAMAQUÃ
NULO,3,COLÉGIO ESTADUAL SETE DE SETEMBRO,PRESIDENTE,,12,1,-30.85095,-51.81262,CAMAQUÃ
BRANCO,18,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,,12,1,-30.85095,-51.81262,CAMAQUÃ
NULO,8,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,,12,1,-30.85095,-51.81262,CAMAQUÃ
ROBERTO ROBAINA,1,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,PSOL,12,1,-30.85095,-51.81262,CAMAQUÃ
JOSÉ IVO SARTORI,111,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,PMDB,12,1,-30.85095,-51.81262,CAMAQUÃ
TARSO GENRO,104,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,PT,12,1,-30.85095,-51.81262,CAMAQUÃ
VIEIRA DA CUNHA,10,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,PDT,12,1,-30.85095,-51.81262,CAMAQUÃ
ANA AMELIA LEMOS,59,COLÉGIO ESTADUAL SETE DE SETEMBRO,GOVERNADOR,PP,12,1,-30.85095,-51.81262,CAMAQUÃ
BRANCO,30,COLÉGIO ESTADUAL SETE DE SETEMBRO,SENADOR,,12,1,-30.85095,-51.81262,CAMAQUÃ
SIMON,49,COLÉGIO ESTADUAL SETE DE SETEMBRO,SENADOR,PMDB,12,1,-30.85095,-51.81262,CAMAQUÃ
OLÍVIO DUTRA,82,COLÉGIO ESTADUAL SETE DE SETEMBRO,SENADOR,PT,12,1,-30.85095,-51.81262,CAMAQUÃ
LASIER MARTINS,114,COLÉGIO ESTADUAL SETE DE SETEMBRO,SENADOR,PDT,12,1,-30.85095,-51.81262,CAMAQUÃ
SIMONE LEITE,20,COLÉGIO ESTADUAL SETE DE SETEMBRO,SENADOR,PP,12,1,-30.85095,-51.81262,CAMAQUÃ
NULO,16,COLÉGIO ESTADUAL SETE DE SETEMBRO,SENADOR,,12,1,-30.85095,-51.81262,CAMAQUÃ
FERNANDO MARRONI,1,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PT,12,1,-30.85095,-51.81262,CAMAQUÃ
MARCON,1,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PT,12,1,-30.85095,-51.81262,CAMAQUÃ
MARIA DO ROSÁRIO,2,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PT,12,1,-30.85095,-51.81262,CAMAQUÃ
ELTON PRIMOROSA,1,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PTB,12,1,-30.85095,-51.81262,CAMAQUÃ
SÉRGIO MORAES,4,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PTB,12,1,-30.85095,-51.81262,CAMAQUÃ
BUSATO,1,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PTB,12,1,-30.85095,-51.81262,CAMAQUÃ
RONALDO NOGUEIRA,2,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PTB,12,1,-30.85095,-51.81262,CAMAQUÃ
ALCEU MOREIRA,5,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PMDB,12,1,-30.85095,-51.81262,CAMAQUÃ
JOSÉ FOGAÇA,4,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PMDB,12,1,-30.85095,-51.81262,CAMAQUÃ
GIOVANI FELTES,2,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PMDB,12,1,-30.85095,-51.81262,CAMAQUÃ
MÁRCIO BIOLCHI,7,COLÉGIO ESTADUAL SETE DE SETEMBRO,DEPUTADO FEDERAL,PMDB,12,1,-30.85095,-51.81262,CAMAQUÃ
